sex,sex-norace,age,age-norace,age_cat,age_cat-norace,race,race-norace,juv_fel_count,juv_fel_count-norace,juv_misd_count,juv_misd_count-norace,juv_other_count,juv_other_count-norace,priors_count,priors_count-norace,c_charge_degree,c_charge_degree-norace,c_charge_desc,c_charge_desc-norace,decile_score,decile_score-norace,score_text,score_text-norace
Male,Male,55,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,1,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Female,Female,43,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Grand Theft in the 3rd Degree,Possession of Cocaine,1,1,Low,Low
Male,Male,79,47,Greater than 45,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,M,M,Disorderly Conduct,Felony Petit Theft,1,1,Low,Low
Male,Male,30,29,25 - 45,25 - 45,Caucasian,African-American,0,0,1,0,0,0,4,5,M,M,Petit Theft $100- $300,Agg Battery Grt/Bod/Harm,5,5,Medium,Medium
Male,Male,32,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,5,5,F,F,Driving While License Revoked,Battery,4,4,Low,Low
Male,Male,20,29,Less than 25,Less than 25,Hispanic,African-American,0,0,0,0,2,1,0,5,F,F,Burglary Conveyance Unoccup,Battery,3,3,Low,Low
Male,Male,41,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,6,6,Medium,Medium
Male,Male,43,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,3,5,M,M,Operating W/O Valid License,"Poss3,4 Methylenedioxymethcath",1,1,Low,Low
Male,Male,36,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Driving Under The Influence,Battery,1,1,Low,Low
Female,Female,32,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,1,1,Low,Low
Male,Male,63,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,9,5,F,F,Burglary Structure Unoccup,Viol Injunct Domestic Violence,6,6,Medium,Medium
Female,Male,40,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,50,47,Greater than 45,Less than 25,Caucasian,African-American,0,0,0,0,0,0,5,5,F,F,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,34,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Possession of Cocaine,arrest case no charge,7,7,Medium,Medium
Male,Male,23,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,1,0,10,5,F,F,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,37,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,2,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,59,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,2,5,M,M,DUI Level 0.15 Or Minor In Veh,Felony Petit Theft,1,1,Low,Low
Male,Male,37,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,2,5,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,2,2,Low,Low
Male,Male,22,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Possession Burglary Tools,arrest case no charge,8,8,High,High
Male,Male,24,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,1,0,3,5,F,F,Pos Cannabis W/Intent Sel/Del,arrest case no charge,8,8,High,High
Male,Male,25,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,5,5,F,F,Aggravated Battery / Pregnant,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,24,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,6,5,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,6,6,Medium,Medium
Male,Male,49,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,3,5,F,F,Possession of Cocaine,Possession of Cocaine,8,8,High,High
Male,Male,58,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,7,5,F,F,Possession of Cocaine,arrest case no charge,7,7,Medium,Medium
Male,Male,20,29,Less than 25,25 - 45,African-American,African-American,1,0,0,0,0,0,1,5,F,F,arrest case no charge,Battery,6,6,Medium,Medium
Male,Male,30,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,2,5,M,M,Battery,Battery,2,2,Low,Low
Female,Female,26,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Possession of Cocaine,Felony Battery (Dom Strang),5,5,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Criminal Mischief,Possession of Cannabis,3,3,Low,Low
Female,Male,27,29,25 - 45,25 - 45,Other,African-American,0,0,0,0,0,0,0,5,F,F,Dealing in Stolen Property,arrest case no charge,3,3,Low,Low
Male,Male,50,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,2,5,F,F,arrest case no charge,arrest case no charge,2,2,Low,Low
Male,Male,31,29,25 - 45,25 - 45,African-American,African-American,1,0,1,0,1,0,12,5,M,M,Resist/Obstruct W/O Violence,Battery,8,8,High,High
Male,Male,29,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,21,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,Possession of Cannabis,Possession of Cannabis,8,8,High,High
Female,Female,52,47,Greater than 45,Greater than 45,Hispanic,African-American,0,0,0,0,0,0,0,5,M,M,Posses/Disply Susp/Revk/Frd DL,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,30,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,2,2,Low,Low
Male,Male,47,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,13,5,F,F,Driving While License Revoked,Battery,2,2,Low,Low
Male,Male,21,29,Less than 25,Less than 25,Hispanic,African-American,1,0,0,0,0,0,4,5,F,F,arrest case no charge,arrest case no charge,10,10,High,High
Male,Male,25,29,25 - 45,25 - 45,Other,African-American,0,0,0,0,0,0,1,5,F,F,Pos Cannabis W/Intent Sel/Del,Battery,4,4,Low,Low
Male,Male,34,29,25 - 45,25 - 45,African-American,African-American,0,0,1,0,0,0,20,5,F,F,Possession of Cocaine,Driving While License Revoked,9,9,High,High
Male,Male,56,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,6,5,F,F,Poss Cocaine/Intent To Del/Sel,Possession of Cocaine,1,1,Low,Low
Male,Male,23,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),4,4,Low,Low
Male,Male,66,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,1,1,Low,Low
Male,Male,28,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,7,5,M,M,Resist/Obstruct W/O Violence,Driving While License Revoked,7,7,Medium,Medium
Male,Male,33,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,1,0,9,5,M,M,Battery,Battery,8,8,High,High
Male,Male,22,29,Less than 25,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,8,8,High,High
Female,Female,22,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,29,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,3,5,F,F,False Imprisonment,Possession of Cocaine,4,4,Low,Low
Male,Male,27,29,25 - 45,25 - 45,African-American,African-American,1,0,0,0,0,0,1,5,F,M,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,43,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,2,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,35,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,6,6,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,F,M,False Ownership Info/Pawn Item,arrest case no charge,2,2,Low,Low
Male,Male,44,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,3,5,M,M,Driving License Suspended,Unauth Poss ID Card or DL,6,6,Medium,Medium
Male,Male,23,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,1,0,4,5,F,F,Poss Similitude of Drivers Lic,arrest case no charge,4,4,Low,Low
Female,Female,27,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,3,3,Low,Low
Female,Female,29,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,7,7,Medium,Medium
Male,Male,40,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,5,5,F,F,Possession of Hydromorphone,Battery,1,1,Low,Low
Male,Male,31,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Grand Theft in the 3rd Degree,Agg Battery Grt/Bod/Harm,1,1,Low,Low
Male,Male,29,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,10,5,F,F,Driving While License Revoked,Possession of Cocaine,6,6,Medium,Medium
Male,Male,37,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,0,0,3,5,M,M,Driving Under The Influence,Possession of Cannabis,4,4,Low,Low
Male,Male,20,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,1,0,0,5,M,M,Assault,Battery,5,5,Medium,Medium
Male,Male,56,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,22,5,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,High
Male,Male,30,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,10,5,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Medium
Male,Male,29,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,2,Low,Low
Male,Male,29,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,8,5,M,M,Susp Drivers Lic 1st Offense,Possession of Cocaine,9,9,High,High
Male,Male,48,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,5,5,F,F,Possession of Cocaine,Possession of Cocaine,4,4,Low,Low
Male,Male,21,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,2,5,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Medium
Male,Male,54,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,21,5,F,F,Possession of Cocaine,Possession of Cocaine,6,6,Medium,Medium
Male,Male,31,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,Stalking (Aggravated),Battery,3,3,Low,Low
Male,Male,50,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,15,5,M,M,Battery,Battery,8,8,High,High
Male,Male,29,29,25 - 45,25 - 45,Other,African-American,0,0,0,0,0,0,0,5,F,F,Burglary Dwelling Occupied,Viol Injunct Domestic Violence,2,2,Low,Low
Male,Male,38,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,5,5,F,F,Driving While License Revoked,Driving While License Revoked,4,4,Low,Low
Male,Male,46,29,Greater than 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,M,Possession Of Methamphetamine,Possession of Cocaine,1,1,Low,Low
Female,Male,27,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,23,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,3,5,M,M,Battery,Battery,2,2,Low,Low
Male,Male,41,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,M,M,Lve/Scen/Acc/Veh/Prop/Damage,Possession of Cocaine,2,2,Low,Low
Male,Male,45,29,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Possession of Cocaine,Battery,3,3,Low,Low
Male,Male,22,29,Less than 25,Less than 25,Hispanic,African-American,0,0,0,0,0,0,2,5,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,23,29,Less than 25,Less than 25,Hispanic,African-American,0,0,1,0,0,0,2,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,9,9,High,High
Male,Male,21,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,25,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Pos Cannabis W/Intent Sel/Del,Battery,8,8,High,High
Female,Male,25,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Possession Of Alprazolam,arrest case no charge,5,5,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,4,5,F,F,Battery on a Person Over 65,Felony Petit Theft,7,7,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,1,0,12,5,M,M,Criminal Mischief Damage <$200,Grand Theft in the 3rd Degree,7,7,Medium,Medium
Male,Male,23,29,Less than 25,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Disorderly Conduct,Possession of Cocaine,3,3,Low,Low
Male,Male,22,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,0,5,F,M,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",7,7,Medium,Medium
Male,Male,20,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Deliver Cannabis 1000FTSch,Battery,5,5,Medium,Medium
Male,Male,21,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,4,4,Low,Low
Male,Male,22,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,38,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,7,5,M,M,Battery,Battery,6,6,Medium,Medium
Male,Male,31,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Forging Bank Bills/Promis Note,Battery,5,5,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Possession Of Methamphetamine,arrest case no charge,7,7,Medium,Medium
Male,Male,39,29,25 - 45,Less than 25,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Unlawful Conveyance of Fuel,Battery,8,8,High,High
Male,Male,45,47,Greater than 45,Greater than 45,Hispanic,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,1,1,Low,Low
Male,Male,24,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,9,9,High,High
Male,Male,30,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,0,0,0,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,26,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,1,5,F,F,Deliver Cocaine,Petit Theft,4,4,Low,Low
Male,Male,32,29,25 - 45,25 - 45,African-American,African-American,0,0,3,0,0,0,7,5,F,F,arrest case no charge,arrest case no charge,2,2,Low,Low
Male,Male,21,29,Less than 25,Less than 25,African-American,African-American,0,0,1,0,0,0,2,5,F,F,Aggravated Assault w/Firearm,arrest case no charge,5,5,Medium,Medium
Male,Male,28,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,3,5,F,F,Possession of Oxycodone,Battery,7,7,Medium,Medium
Male,Male,22,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,Solicitation On Felony 3 Deg,Battery,6,6,Medium,Medium
Male,Male,30,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,1,1,Low,Low
Female,Male,46,47,Greater than 45,Less than 25,Other,African-American,0,0,0,0,0,0,1,5,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Female,Female,22,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,5,1,0,5,M,M,Battery,Battery,5,5,Medium,Medium
Male,Male,54,47,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Corrupt Public Servant,Battery,2,2,Low,Low
Male,Male,50,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,2,5,M,M,Disorderly Intoxication,Battery,6,6,Medium,Medium
Female,Male,46,29,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Cruelty Toward Child,Pos Cannabis W/Intent Sel/Del,1,1,Low,Low
Male,Male,22,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,4,4,Low,Low
Female,Female,32,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,1,0,8,5,M,M,Prostitution/Lewd Act Assignation,Driving While License Revoked,5,5,Medium,Medium
Male,Male,44,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,1,5,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,53,47,Greater than 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,9,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,4,Low,Low
Male,Male,25,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,2,5,F,F,Possession of Cocaine,Agg Battery Grt/Bod/Harm,6,6,Medium,Medium
Male,Male,53,47,Greater than 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,F,Aggravated Assault W/dead Weap,Battery,2,2,Low,Low
Male,Male,39,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,M,M,Resist/Obstruct W/O Violence,arrest case no charge,3,3,Low,Low
Male,Male,27,29,25 - 45,25 - 45,African-American,African-American,1,0,0,0,0,0,6,5,F,F,Possession of Cocaine,Possession of Cocaine,8,8,High,High
Male,Male,32,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,0,0,7,5,F,F,Driving While License Revoked,arrest case no charge,7,7,Medium,Medium
Male,Male,43,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,F,M,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,24,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,Del Cannabis For Consideration,Grand Theft in the 3rd Degree,7,7,Medium,Medium
Male,Male,48,47,Greater than 45,Greater than 45,African-American,African-American,0,0,0,0,0,0,3,5,F,F,Child Abuse,Battery,2,2,Low,Low
Male,Male,26,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Driving License Suspended,Possession of Cannabis,3,3,Low,Low
Male,Male,27,29,25 - 45,25 - 45,African-American,African-American,1,0,2,0,1,0,6,5,M,M,arrest case no charge,arrest case no charge,10,10,High,High
Male,Male,56,47,Greater than 45,Less than 25,Caucasian,African-American,0,0,0,0,0,0,3,5,M,M,Battery,Battery,3,3,Low,Low
Male,Male,23,29,Less than 25,25 - 45,African-American,African-American,0,0,0,0,1,0,5,5,F,F,False Imprisonment,False Imprisonment,7,7,Medium,Medium
Male,Male,22,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,1,0,0,5,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,44,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,2,5,M,M,arrest case no charge,Battery,7,7,Medium,Medium
Male,Male,26,29,25 - 45,25 - 45,Hispanic,African-American,0,0,0,0,1,0,0,5,F,F,Possession of Cannabis,Battery,2,2,Low,Low
Female,Female,28,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,0,5,F,F,Burglary Dwelling Assault/Batt,Battery,3,3,Low,Low
Female,Female,36,29,25 - 45,25 - 45,Other,African-American,0,0,1,0,0,0,6,5,F,F,Possession of Cocaine,Possession of Cocaine,7,7,Medium,Medium
Male,Male,37,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,6,5,F,F,Felony Driving While Lic Suspd,Battery,2,2,Low,Low
Male,Male,26,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,2,5,F,F,Fleeing Or Attmp Eluding A Leo,Grand Theft in the 3rd Degree,4,4,Low,Low
Male,Male,24,29,Less than 25,Less than 25,Caucasian,African-American,0,0,0,0,0,0,1,5,F,F,arrest case no charge,arrest case no charge,6,6,Medium,Medium
Male,Male,48,47,Greater than 45,Greater than 45,Other,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Uttering a Forged Instrument,1,1,Low,Low
Male,Male,30,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,DUI Property Damage/Injury,Grand Theft in the 3rd Degree,2,2,Low,Low
Male,Male,30,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,3,5,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,23,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,0,0,2,5,M,M,Trespass On School Grounds,Battery,7,7,Medium,Medium
Male,Male,32,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,4,5,F,F,Burglary Unoccupied Dwelling,arrest case no charge,4,4,Low,Low
Male,Male,31,29,25 - 45,25 - 45,Other,African-American,0,0,0,0,0,0,1,5,M,M,Battery,Battery,1,1,Low,Low
Male,Male,29,29,25 - 45,25 - 45,Caucasian,African-American,0,0,0,0,0,0,6,5,F,F,Uttering a Forged Instrument,arrest case no charge,4,4,Low,Low
Male,Male,38,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,4,5,M,M,Battery,Battery,2,2,Low,Low
Male,Male,22,29,Less than 25,Less than 25,African-American,African-American,0,0,0,0,1,0,3,5,F,F,Burglary Dwelling Occupied,Battery,6,6,Medium,Medium
Male,Male,46,29,Greater than 45,Greater than 45,Caucasian,African-American,0,0,0,0,0,0,0,5,M,M,Battery,Battery,2,2,Low,Low
Male,Male,29,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,11,5,M,M,Operating W/O Valid License,Battery,10,10,High,High
Male,Male,39,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,2,5,M,M,Driving Under The Influence,Battery,2,2,Low,Low
Male,Male,26,29,25 - 45,25 - 45,African-American,African-American,0,0,0,0,0,0,7,5,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,10,10,High,High
